id,name,dance_type_id,dance_class,predefined,alternative_timing,starting_foot_leader,ending_foot_leader,starting_foot_follower,ending_foot_follower,starting_position,ending_position,preceding_figure_names,following_figure_names
6ac50650-fe92-49a2-aa5e-71f934abd592,Turkish Towel,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,RF,RF,LF,LF,,,"Advanced Hip Twist, Aida, Chase, Closed Hip Twist, Cuban Break RF, Curl, Follow My Leader, Hockey Stick, Open Basic Movement, Open Hip Twist, Spiral, Split Cuban Break LF, Spot or Switch Turn To L (Lady to R), Three Cha Cha Chas Forward, Time Step RF","Alemana, Open Basic Movement (Open Basic; Or, 1,2 of Open Basic to Three Cha Cha Chas Back; Or 1-5 of Open Basic to Natural Top), Time Step LF, Open Hip Twist, Curl, Cuban Break LF, Split Cuban Break LF, Chase, Sweetheart, Follow My Leader"
85752ac1-72de-4544-865f-ab4c910c8e79,Three Cha Cha Chas,69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,RF,LF,LF,LF,,,"",""
f67dda2b-5b7e-4da1-8f2f-74d8b83d63e6,Bota Fogos To PP and CPP (Promenade Botafogos),e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,,LF,LF,RF,LF,Closed Position,,"Criss Cross Voltas, Natural Basic Movement, Reverse Basic Movement, Reverse Roll, Reverse Turn, Samba Walk in PP: LF, Samba Walk: Stationary, Side Basic Movement, Traveling Bota Fogos Back, Whisk To Right","Samba Walk in PP: RF, Samba Walk: Side, Traveling Volta to Left (turn to face partner on step 1), Foot Change 5: Promenade Postion to Right Contra Position (having made 1/4 turn over 8 & 9)"
316b8f4b-a465-4536-9d67-d5d4014cf3b8,Closed Rocks (on RF and LF),e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,,RF,RF,LF,LF,Closed Position,,"Argentine Crosses, Maypole, Natural Basic Movement, Natural Roll, Reverse Basic Movement, Side Basic Movement","Natural Basic Movement, Corta Jaca (near corner), Open Rocks, Natural Roll, Three Step Turn (normal; or after step 3), Reverse Basic Movement (after step 3), Reverse Turn (after step 3), Reverse Roll (after step 3)"
599ae6ef-5481-48be-8bd8-b9e0f5f8c02a,Progressive Walks Forward or Backward,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,"Basic Movements: Open, Sliding Doors, Spot or Switch Turn to L (Lady to R), Basic Movements: Open, Hand To Hand RSP, New York LSP, New York RSP, Spot or Switch Turn to L (Lady to R), Hand To Hand LSP, New York RSP, Alemana, Rope Spinning","Basic Movements: Open, Basic Movements: Closed, Fan, Alemana (following Progressive Walks forward danced in open position), Open Hip Twist (following Progressive Walks forward danced in open position), Curl (following Progressive Walks forward danced in open position), Three Threes (following Progressive Walks forward danced in open position), Three Alemanas (following Progressive Walks forward danced in open position), Progressive Walks Backward, 2: RF back | Slight turn or no turn., Step, straighten, then transfer weight. See technique details in Latin Technique., 3: LF back, 4 1: RF back, 2: LF back, 3: RF back, 4 1: LF back, Walk back: Man may close on step 3 or 9 leading Lady fwd towards R side into a spiral turn to R to continue with Rope Spinning., Basic Movements: Open (4-6), Basic Movements: Closed (4-6), Underarm Turn To R, Fan (4-6 starting in line), Natural Top (Last step LF side turning slightly R, Lady RF fwd), Progressive Walks Forward In Right Side Position, After a Hand To Hand RSP or a New York LSP, ending RSP, Man and Lady can do 6 Progressive Walks Forward without turn., Spot or Switch Turn to L (Lady to R) (normal; or when Walks ending last step to side, facing partner), New York RSP (no turn on step 1), Basic Movements: Closed (4-6, when Walks ending last step to side, facing partner), Basic Movements: Open (4-6, when Walks ending last step to side, facing partner), Underarm Turn To R (when Walks ending last step to side, facing partner), Hand To Hand LSP (when Walks ending last step to side, facing partner), Side Step To Left commenced with RF (when Walks ending last step to side, facing partner), Side Step To Right commenced with RF (when Walks ending last step to side, facing partner), Cuban Rocks RF (when Walks ending last step to side, facing partner), Fan (4-6, when Walks ending last step to side, facing partner), Closed Hip Twist (4-6, when Walks ending last step to side, facing partner), Aida (when Walks ending last step to side, facing partner), Syncopated Cuban Rocks RF (when Walks ending last step to side, facing partner), Progressive Walks Forward In Left Side Position, After a Hand To Hand RSP or a New York LSP, ending LSP, Man and Lady can do 6 Progressive Walks Forward without turn., Side Step To Left commenced with LF (ended facking partner), Spot or Switch Turn To R (Lady to L) (normal; or when Walks ending last step to side, facing partner), New York LSP (no turn on step 1), Basic Movements: Open (when Walks ending last step to side, facing partner), Basic Movements: Closed (when Walks ending last step to side, facing partner), Underarm Turn To L (when Walks ending last step to side, facing partner), Hand To Hand RSP (when Walks ending last step to side, facing partner), Side Step To Right commenced with LF (when Walks ending last step to side, facing partner), Cuban Rock LF (when Walks ending last step to side, facing partner), Fan (when Walks ending last step to side, facing partner), Syncopated Cuban Rock LF (when Walks ending last step to side, facing partner), Progressive Walks Forward In Right Shadow Position (Kiki Walks), Preceding steps: Alemana, Rope Spinning, Three Alemanas, Sliding Doors., On last step, lead Lady towards R side then turn her R to R Shadow Position, get into one of the 3 R Shadow Holds., Lady LF fwd in line with RF, then turn 1/2 to R on LF to end LF back., count ""2"": Man and Lady then step back (Man LF, Lady RF), count ""3"": Transfer weight fwd to RF (Lady LF), count ""4 1"": LF fwd (Lady RF), Follow with 6 Progressive Wlaks Forward with no turn or curving up to 1/2 to L. (Man start with RF, Lady LF), Or dance Cuban Rock from Aida, then turn 1/2 (Man L, Lady R), taking R Shadow Position and hold, continue with 6 progressive Walks Forward as above., When using Shadow Holds 2 or 3, count ""4 1"": Man could lead Lady to dance a spiral turn L when he has danced a Walk Forward on his LF (Lady RF fwd then make a complete turn to L on RF), Continue with Progressive Walks Forward (Man starts RF, Lady LF), Ending:, Fan Position: Man leading lady to pass in front of him to his L side, Man turns 1/8 L, Lady 7/8 L. When using Shadow hold 1, change to L to R hand hold on step 5 of Fan., Ending facing partner: omit 6th Forward Walk and both step to side, turning 1/4 to R, Lady to L to face partner., Spiral Ending: Omit 6th Forward Walk and close LF to RF leading Lady into a spiral turn to L., Lady turn 1/4 L on the 6th walk to end in front of Man to dance her spiral turn., Continue with 4-6 Spiral - this is solo spiral for Lady when R Shadow Hold 1 is used., Fan (4-6, Fan Finish; or 4-6, when Walks ending last step to side, facing partner), Basic Movements: Closed (4-6, when ending facing partner), Hand To Hand LSP (when ending facing partner), Aida (when ending facing partner; or when Walks ending last step to side, facing partner), Basic Movements: Open (4-6, when Walks ending last step to side, facing partner), Spot or Switch Turn to L (Lady to R) (when Walks ending last step to side, facing partner), Underarm Turn To R (when Walks ending last step to side, facing partner), Side Step To Left commenced with RF (when Walks ending last step to side, facing partner), Side Step To Right commenced with RF (when Walks ending last step to side, facing partner), Cuban Rocks RF (when Walks ending last step to side, facing partner), Closed Hip Twist (4-6, when Walks ending last step to side, facing partner), Syncopated Cuban Rocks RF (when Walks ending last step to side, facing partner), Spiral"
5eb935d3-fa50-4f4a-b39f-65dfdc4675ad,Spot Turns to L or R,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,RF,LF,LF,RF,,,"Advanced Hip Twists, Alemana, Basic Movements: Closed, Closed Hip Twist, Cuban Rocks RF, Cucarachas: RF, Curl, Fencing, Hand To Hand LSP, Hockey Stick, New York RSP, Open Hip Twist, Progressive Walks Forward in LSP, Rope Spinning, Shoulder To Shoulder Right Side, Side Step To Right commenced with RF, Spiral, Spot or Switch Turn to L (Lady to R), Syncopated Cuban Rock LF, Underarm Turn To R, Aida, Basic Movements: Closed, Cuban Rock LF, Cucarachas: LF, Hand To Hand RSP, New York LSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF, Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rocks RF, Underarm Turn To L, Advanced Hip Twists, Alemana, Basic Movements: Closed, Closed Hip Twist, Cuban Rocks RF, Curl, Fencing, Hand To Hand LSP, Hockey Stick, New York RSP, Open Hip Twist, Progressive Walks Forward in LSP, Rope Spinning, Shoulder To Shoulder Right Side, Side Step To Right commenced with RF, Spiral, Spot or Switch Turn to L (Lady to R), Syncopated Cuban Rock LF, Underarm Turn To R, Basic Movements: Closed, Cuban Rock LF, Cucarachas: LF, Hand To Hand RSP, Natural Opening Out Movement, New York LSP, Progressive Walks Back, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF, Side Step To Right commenced with LF, Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rocks RF, Underarm Turn To L","Basic Movements: Open (4-6), Basic Movements: Closed (4-6), New York RSP, Spot or Switch Turn to L (Lady to R), Underarm Turn To R, Hand To Hand LSP, Side Step To Left commenced with RF, Side Step To Right commenced with RF, Cuban Rocks RF, Fan (4-6), Aida, Syncopated Cuban Rocks RF, Progressive Walks Forward in RSP, Progressive Walks Forward, Basic Movements: Open (normal; or when ended in Open Position; or when ended in Open Position, follow with 1-3 Open Basic into Natural Top; or when ended in Open Position, follow with Open Basic into Progressive Walks Back), Basic Movements: Closed, New York LSP, Spot or Switch Turn To R (Lady to L), Underarm Turn To L, Hand To Hand RSP, Side Step To Left commenced with LF, Side Step To Right commenced with LF, Cuban Rock LF, Fan, Syncopated Cuban Rock LF, Alemana (when ending in open position), Open Hip Twist (when ending in open position), Curl (when ending in open position), Three Threes (when ending in open position), Three Alemanas (when ending in open position), Rumba Underarm Turn to Left, Can be danced in following positions. L to R hand hold., From Closed Position:, Man does LF Alternative Basic Movement while leading Lady to turn., From Open CPP:, Man does 1-3 of Closed Basic Movement taking 1st step to Lady's L side., May may turn L on last step to end in Open PP. (Lady turn 1/8 less), Basic Movements: Open (4-6), Basic Movements: Closed (4-6), New York RSP, Spot or Switch Turn to L (Lady to R), Underarm Turn To R, Hand To Hand LSP, Side Step To Left commenced with RF, Side Step To Right commenced with RF, Cuban Rocks RF, Fan (4-6), Natural Top (turning slightly R and leading Lady to step RF fwd on last step of Underarm Turn L), Aida, Syncopated Cuban Rocks RF, Rumba Underarm Turn to Right, Danced in Closed Position. L to R hand hold., Man dances RF Alternative Basic or 4-6 of Closed Basic while leading to turn., May end in Open CPP., Basic Movements: Open, Basic Movements: Closed, New York LSP, Spot or Switch Turn To R (Lady to L), Underarm Turn To L, Shoulder To Shoulder Left Side (end Shoulder to Shoulder facing partner), Hand To Hand RSP, Side Step To Left commenced with LF, Side Step To Right commenced with LF, Cuban Rock LF, Fan, Syncopated Cuban Rock LF"
fe267681-2e1b-4925-9a60-df09f27a2543,Shoulder to Shoulder (Left Side and Right Side) Development,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,RF,RF,LF,,,"Basic Movements: Closed, Hockey Stick, Shoulder To Shoulder Right Side, Side Step To Right commenced with RF, Underarm Turn To R, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF","Shoulder To Shoulder Right Side, Basic Movements: Open (4-6, when ending facing partner), Basic Movements: Closed (4-6, when ending facing partner), Spot or Switch Turn to L (Lady to R) (when ending facing partner; or when ending Open PP), Underarm Turn To R (when ending facing partner), Hand To Hand LSP (when ending facing partner), Side Step To Left commenced with RF (when ending facing partner), Side Step To Right commenced with RF (when ending facing partner), Cuban Rocks RF (when ending facing partner), Fan (4-6, when Shoulder To Shoulder ends facing partner), Closed Hip Twist (4-6, when Shoulder To Shoulder ends facing partner), Syncopated Cuban Rocks RF, New York RSP (when ending Open PP), Shoulder To Shoulder Left Side, Basic Movements: Open (when ending facing partner), Basic Movements: Closed (when ending facing partner), Spot or Switch Turn To R (Lady to L) (when ending facing partner; or when ending Open CPP), Underarm Turn To L (when ending facing partner; or when ending Open CPP), Hand To Hand RSP (when ending facing partner), Side Step To Left commenced with LF (when ending facing partner), Side Step To Right commenced with LF (when ending facing partner), Cuban Rock LF (when ending facing partner), Fan (when ending facing partner), Syncopated Cuban Rock LF (when ending facing partner), New York LSP (when ending Open CPP)"
79c2d603-aa71-4833-9119-b728bb926bb1,Side Steps (To Left or Right),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,"Alemana, Basic Movements: Closed, Cuban Rocks RF, Cucarachas: RF, Fencing, Hand To Hand LSP, New York RSP, Progressive Walks Forward in LSP, Rope Spinning, Shoulder To Shoulder Right Side, Side Step To Left commenced with RF, Spot or Switch Turn to L (Lady to R), Syncopated Cuban Rock LF, Three Alemanas, Underarm Turn To R, Basic Movements: Closed, Cuban Rock LF, Hand To Hand RSP, New York LSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF, Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rocks RF, Underarm Turn To L, Alemana, Basic Movements: Closed, Cuban Rocks RF, Fencing, Hand To Hand LSP, New York RSP, Progressive Walks Forward in LSP, Rope Spinning, Shoulder To Shoulder Right Side, Side Step To Right commenced with RF, Spot or Switch Turn to L (Lady to R), Syncopated Cuban Rock LF, Three Alemanas, Underarm Turn To R, Basic Movements: Closed, Cuban Rock LF, Cucarachas: LF, Hand To Hand RSP, New York LSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Shoulder To Shoulder Left Side, Side Step To Right commenced with LF, Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rocks RF, Underarm Turn To L","Basic Movements: Open (4-6), Basic Movements: Closed (4-6), New York RSP, Spot or Switch Turn to L (Lady to R), Underarm Turn To R, Shoulder To Shoulder Right Side, Hand To Hand LSP, Side Step To Left commenced with RF, Cuban Rocks RF, Syncopated Cuban Rocks RF, Basic Movements: Open, Basic Movements: Closed, Cucarachas: LF, Side Step To Left commenced with LF, Basic Movements: Open (4-6), Basic Movements: Closed (4-6), Cucarachas: RF, Underarm Turn To R, Side Step To Right commenced with RF, Fan (4-6), Basic Movements: Open, Basic Movements: Closed, New York LSP, Spot or Switch Turn To R (Lady to L), Underarm Turn To L, Shoulder To Shoulder Left Side (1/8 turn R on step 3), Hand To Hand LSP, Side Step To Right commenced with LF, Cuban Rock LF, Fan, Syncopated Cuban Rock LF"
9f5cf786-1d11-44ac-8531-66196e37e8aa,Change of Place R to L,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,LF,LF,LF,,,"Basic In Place, Fallaway Rock, Link, Mooch, Reverse Whip, Stalking Walks, Flicks and Break, Toe Heel Swivels, Walks, Whip","Chugging, Link, Change of Places Left to Right (normal; or with change of hands when Change of Places R to L is danced with change of hands), Change of Hands Behind Back, Hip Bump, American Spin (from L to R hand hold; or when Change of Places R to L is danced with change of hands), Stop and Go, Miami Special (when Change of Places R to L is danced with change of hands), Shoulder Spin (when Change of Places R to L is danced with change of hands), Catapult (when Change of Places R to L is danced with change of hands)"
519062f3-76cb-4061-8e19-9a24cb0f2547,Basic in Fallaway (Fallaway Rock) Development,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,RF,RF,LF,,,"Basic In Place, Fallaway Rock, Link, Mooch, Reverse Whip, Toe Heel Swivels, Whip","Basic In Place, Fallaway Rock, Fallaway Throwaway, Change of Places Right to Left, Walks, Mooch, Whip (after 1-5), Whip Throwaway (after 1-5), Reverse Whip, Stalking Walks, Flicks and Break"
3c0a2ea1-3eec-4384-89bb-f1e513e5ce3f,Change of Place L to R,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,,,,,,,"American Spin, Catapult, Change of Hands Behind Back, Change of Places Right to Left, Chugging, Fallaway Throwaway, Hip Bump, Miami Special, Rolling Off the Arm, Shoulder Spin, Simple Spin, Spanish Arms, Stop and Go, Whip Throwaway, Windmill","Chugging, Toe Heel Swivels, Hip Bump, Link, Change of Hands Behind Back, American Spin (from L to R hand hold; or when Change of Places L to R is dance with change of hands), Stop and Go, Windmill, Spanish Arms, Rolling Off the Arm (normal; or R to R hand hold, when Change of Places L to R is dance with change of hands), Simple Spin (when Change of Places L to R is end in Open CPP), Stalking Walks, Flicks and Break (starting in open position), Miami Special (when Change of Places L to R is dance with change of hands), Shoulder Spin (when Change of Places L to R is dance with change of hands), Catapult (when Change of Places L to R is dance with change of hands)"
68080492-79d3-4292-96f0-e11a0c1dfcbe,Aida,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,RF,LF,LF,RF,,,"Hand To Hand RSP, Reverse Top, Spot or Switch Turn To R (Lady to L), Three Cha Cha Chas Forward, Underarm Turn to L","Time Step LF, Closed Basic Movement, Open Basic Movement (normal; or when ended in Open Position; or when ended in Open Position, follow with step 1-2 of Open Basic into Three Cha Cha Chas Back; or when ended in Open Position, follow with step 1-5 of Open Basic into Natural Top), New York LSP, Spot or Switch Turn To R (Lady to L), Underarm Turn To R, Hand To Hand RSP, Side Step To Left commenced with LF, Side Step To Right commenced with LF, There And Back, Three Cha Cha Chas Forward (4-9, in LSP), Fan, Cross Basic, Cuban Break LF, Split Cuban Break LF, Alemana (when ended in Open Position), Open Hip Twist (when ended in Open Position), Curl (when ended in Open Position), Chase (when ended in Open Position), Turkish Towel (when ended in Open Position), Sweetheart (when ended in Open Position), Follow My Leader (when ended in Open Position)"
65f3ba10-e4c8-4727-8590-28a6a64103a0,Natural Hover Telemark,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Closed Telemark, Hover Telemark, Three Step","Reverse Turn, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Three Step (at corner), Change Of Direction (at corner), Hover Telemark (at corner), Reverse Wave (at corner), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending"
